Book	Sht	Row	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
500-599	587	25	118 AGRICULTURAL  CORPORATION	MANCOZEB	FUNGOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	506-053-4389	04/06/2024		Peanut	Cercospora leaf spot
500-599	587	26	118 AGRICULTURAL  CORPORATION	MANCOZEB	FUNGOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	506-053-4389	04/06/2024		Soybeans	Leaf rust
500-599	587	27	118 AGRICULTURAL  CORPORATION	MANCOZEB	FUNGOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	506-053-4389	04/06/2024		Ornamentals	"Black spot, blight, Anthracnose"
500-599	587	28	"PLANTERS PRODUCTS, INC."	THIOPHANATE METHYL	FUNGITOX 70 WP	700 g/Kg	WP	FUNGICIDE	4	031-107-0179	12/07/2024	-	Rice	"Blast, neck rot, black spot"
500-599	588	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
500-599	588	1	"PLANTERS PRODUCTS, INC."	THIOPHANATE METHYL	FUNGITOX 70 WP	700 g/Kg	WP	FUNGICIDE	4	031-107-0179	12/07/2024	-	Mango	Anthracnose
500-599	588	2	"PLANTERS PRODUCTS, INC."	THIOPHANATE METHYL	FUNGITOX 70 WP	700 g/Kg	WP	FUNGICIDE	4	031-107-0179	12/07/2024	-	Tobacco	Frog eye leaf spot
500-599	588	3	"PLANTERS PRODUCTS, INC."	THIOPHANATE METHYL	FUNGITOX 70 WP	700 g/Kg	WP	FUNGICIDE	4	031-107-0179	12/07/2024	-	Tomato	Powdery mildew
500-599	588	4	"PLANTERS PRODUCTS, INC."	THIOPHANATE METHYL	FUNGITOX 70 WP	700 g/Kg	WP	FUNGICIDE	4	031-107-0179	12/07/2024	-	Legumes	"Powdery mildew, cercospora leaf spot, antracnose, botrytis rot,fusariumwilt"
500-599	588	5	"PLANTERS PRODUCTS, INC."	THIOPHANATE METHYL	FUNGITOX 70 WP	700 g/Kg	WP	FUNGICIDE	4	031-107-0179	12/07/2024	-	Beans	"Powdery mildew, cercospora leaf spot, antracnose, botrytis rot,fusariumwilt"
500-599	588	6	"PLANTERS PRODUCTS, INC."	THIOPHANATE METHYL	FUNGITOX 70 WP	700 g/Kg	WP	FUNGICIDE	4	031-107-0179	12/07/2024	-	Cucumber	"Powdery mildew, Gummy Stem blight, leaf and fruit spots, scab"
500-599	588	7	"PLANTERS PRODUCTS, INC."	THIOPHANATE METHYL	FUNGITOX 70 WP	700 g/Kg	WP	FUNGICIDE	4	031-107-0179	12/07/2024	-	Melon	"Powdery mildew, Gummy Stem blight, leaf and fruit spots, scab"
500-599	588	8	"PLANTERS PRODUCTS, INC."	THIOPHANATE METHYL	FUNGITOX 70 WP	700 g/Kg	WP	FUNGICIDE	4	031-107-0179	12/07/2024	-	Ornamentals	"Powdery mildew, black spots"
500-599	588	9	"PLANTERS PRODUCTS, INC."	THIOPHANATE METHYL	FUNGITOX 70 WP	700 g/Kg	WP	FUNGICIDE	4	031-107-0179	12/07/2024	-	Orchids	"Powdery mildew, black spots"
500-599	588	10	"PLANTERS PRODUCTS, INC."	THIOPHANATE METHYL	FUNGITOX 70 WP	700 g/Kg	WP	FUNGICIDE	4	031-107-0179	12/07/2024	-	Cabbage	"Shot hole disease, cercospora leaf spot"
500-599	588	11	"PLANTERS PRODUCTS, INC."	THIOPHANATE METHYL	FUNGITOX 70 WP	700 g/Kg	WP	FUNGICIDE	4	031-107-0179	12/07/2024	-	Cauliflower	"Shot hole disease, cercospora leaf spot"
500-599	588	12	"PLANTERS PRODUCTS, INC."	THIOPHANATE METHYL	FUNGITOX 70 WP	700 g/Kg	WP	FUNGICIDE	4	031-107-0179	12/07/2024	-	Lettuce	"Shot hole disease, cercospora leaf spot"
500-599	588	13	"PLANTERS PRODUCTS, INC."	THIOPHANATE METHYL	FUNGITOX 70 WP	700 g/Kg	WP	FUNGICIDE	4	031-107-0179	12/07/2024	-	Strawberry	"Powdery mildew, gray molds, cercospora leaf spot"
500-599	588	14	"PLANTERS PRODUCTS, INC."	THIOPHANATE METHYL	FUNGITOX 70 WP	700 g/Kg	WP	FUNGICIDE	4	031-107-0179	12/07/2024	-	Grapes	"Fruit rot, Powdery mildew, anthracnose"
500-599	588	15	"PLANTERS PRODUCTS, INC."	THIOPHANATE METHYL	FUNGITOX 70 WP	700 g/Kg	WP	FUNGICIDE	4	031-107-0179	12/07/2024	-	Orange	Scabs
500-599	588	16	"PLANTERS PRODUCTS, INC."	THIOPHANATE METHYL	FUNGITOX 70 WP	700 g/Kg	WP	FUNGICIDE	4	031-107-0179	12/07/2024	-	Citrus	Scabs
500-599	588	17	"PLANTERS PRODUCTS, INC."	THIOPHANATE METHYL	FUNGITOX 70 WP	700 g/Kg	WP	FUNGICIDE	4	031-107-0179	12/07/2024	-	Calamansi	Scabs
500-599	588	18	"PLANTERS PRODUCTS, INC."	THIOPHANATE METHYL	FUNGITOX 70 WP	700 g/Kg	WP	FUNGICIDE	4	031-107-0179	12/07/2024	-	Banana	Sigatoka
500-599	588	19	"PLANTERS PRODUCTS, INC."	THIOPHANATE METHYL	FUNGITOX 70 WP	700 g/Kg	WP	FUNGICIDE	4	031-107-0179	12/07/2024	-	Papaya	Powdery mildew
500-599	588	20	SAVERS ALLIANCE TRADING CORPORATION	DIFENOCONAZOLE	FUNGISAVE 250 EC	250 g/L	EC	FUNGICIDE	4	655-272-5780	03/10/2024	SYSTEMIC	Banana	Black Sigatoka
500-599	588	21	SAVERS ALLIANCE TRADING CORPORATION	DIFENOCONAZOLE	FUNGISAVE 250 EC	250 g/L	EC	FUNGICIDE	4	655-272-5780	03/10/2024	SYSTEMIC	Mango	Anthracnose
500-599	588	22	SAVERS ALLIANCE TRADING CORPORATION	DIFENOCONAZOLE	FUNGISAVE 250 EC	250 g/L	EC	FUNGICIDE	4	655-272-5780	03/10/2024	SYSTEMIC	Rice	Sheath Blight
500-599	588	23	SAVERS ALLIANCE TRADING CORPORATION	DIFENOCONAZOLE	FUNGISAVE 250 EC	250 g/L	EC	FUNGICIDE	4	655-272-5780	03/10/2024	SYSTEMIC	Stringbeans	Leaf spot
500-599	588	24	SAVERS ALLIANCE TRADING CORPORATION	DIFENOCONAZOLE	FUNGISAVE 250 EC	250 g/L	EC	FUNGICIDE	4	655-272-5780	03/10/2024	SYSTEMIC	Eggplant	Leaf Spot
500-599	588	25	SAVERS ALLIANCE TRADING CORPORATION	DIFENOCONAZOLE	FUNGISAVE 250 EC	250 g/L	EC	FUNGICIDE	4	655-272-5780	03/10/2024	SYSTEMIC	Tomato	"Alternaria leaf spot, cercospora leafmold,powdery mildew"
500-599	588	26	SAVERS ALLIANCE TRADING CORPORATION	DIFENOCONAZOLE	FUNGISAVE 250 EC	250 g/L	EC	FUNGICIDE	4	655-272-5780	03/10/2024	SYSTEMIC	Cabbage	"Ringspot,alternaria"
500-599	588	27	SAVERS ALLIANCE TRADING CORPORATION	DIFENOCONAZOLE	FUNGISAVE 250 EC	250 g/L	EC	FUNGICIDE	4	655-272-5780	03/10/2024	SYSTEMIC	Onion	Purple blotch
500-599	588	28	SAVERS ALLIANCE TRADING CORPORATION	DIFENOCONAZOLE	FUNGISAVE 250 EC	250 g/L	EC	FUNGICIDE	4	655-272-5780	03/10/2024	SYSTEMIC	Asparagus	Stem and leaf blight
500-599	589	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
500-599	589	1	ROM ROEM CHEMICAL CORPORATION	THIOPHANATE METHYL	FUNGIROEM 70 WP	700 g/Kg	WP	FUNGICIDE	4	561-107-3546	10/09/2018	SYSTEMIC	Rice	"Blast, neck rot, black spot"
500-599	589	2	ROM ROEM CHEMICAL CORPORATION	THIOPHANATE METHYL	FUNGIROEM 70 WP	700 g/Kg	WP	FUNGICIDE	4	561-107-3546	10/09/2018	SYSTEMIC	Mango	Anthracnose
500-599	589	3	ROM ROEM CHEMICAL CORPORATION	THIOPHANATE METHYL	FUNGIROEM 70 WP	700 g/Kg	WP	FUNGICIDE	4	561-107-3546	10/09/2018	SYSTEMIC	Tobacco	Frog eye leaf spot
500-599	589	4	ROM ROEM CHEMICAL CORPORATION	THIOPHANATE METHYL	FUNGIROEM 70 WP	700 g/Kg	WP	FUNGICIDE	4	561-107-3546	10/09/2018	SYSTEMIC	Tomato	Powdery mildew
500-599	589	5	ROM ROEM CHEMICAL CORPORATION	THIOPHANATE METHYL	FUNGIROEM 70 WP	700 g/Kg	WP	FUNGICIDE	4	561-107-3546	10/09/2018	SYSTEMIC	Legumes	"Cercospora leaf spot, Anthracnose, botrytis leaf spot, fusarium wilt,powdery mildew"
500-599	589	6	ROM ROEM CHEMICAL CORPORATION	THIOPHANATE METHYL	FUNGIROEM 70 WP	700 g/Kg	WP	FUNGICIDE	4	561-107-3546	10/09/2018	SYSTEMIC	Beans	"Cercospora leaf spot, Anthracnose, botrytis leaf spot, fusarium wilt,powdery mildew"
500-599	589	7	ROM ROEM CHEMICAL CORPORATION	THIOPHANATE METHYL	FUNGIROEM 70 WP	700 g/Kg	WP	FUNGICIDE	4	561-107-3546	10/09/2018	SYSTEMIC	Cucumber	"Powdery mildew, Gummy Stem blight, leaf and fruit spots"
500-599	589	8	ROM ROEM CHEMICAL CORPORATION	THIOPHANATE METHYL	FUNGIROEM 70 WP	700 g/Kg	WP	FUNGICIDE	4	561-107-3546	10/09/2018	SYSTEMIC	Melon	"Powdery mildew, Gummy Stem blight, leaf and fruit spots"
500-599	589	9	ROM ROEM CHEMICAL CORPORATION	THIOPHANATE METHYL	FUNGIROEM 70 WP	700 g/Kg	WP	FUNGICIDE	4	561-107-3546	10/09/2018	SYSTEMIC	Ornamentals	"Powdery mildew, black spots"
500-599	589	10	ROM ROEM CHEMICAL CORPORATION	THIOPHANATE METHYL	FUNGIROEM 70 WP	700 g/Kg	WP	FUNGICIDE	4	561-107-3546	10/09/2018	SYSTEMIC	Orchids	"Powdery mildew, black spots"
500-599	589	11	ROM ROEM CHEMICAL CORPORATION	THIOPHANATE METHYL	FUNGIROEM 70 WP	700 g/Kg	WP	FUNGICIDE	4	561-107-3546	10/09/2018	SYSTEMIC	Cabbage	"Shot hole disease, cercospora leaf spot"
500-599	589	12	ROM ROEM CHEMICAL CORPORATION	THIOPHANATE METHYL	FUNGIROEM 70 WP	700 g/Kg	WP	FUNGICIDE	4	561-107-3546	10/09/2018	SYSTEMIC	Cauliflower	"Shot hole disease, cercospora leaf spot"
500-599	589	13	ROM ROEM CHEMICAL CORPORATION	THIOPHANATE METHYL	FUNGIROEM 70 WP	700 g/Kg	WP	FUNGICIDE	4	561-107-3546	10/09/2018	SYSTEMIC	Lettuce	"Shot hole disease, cercospora leaf spot"
500-599	589	14	ROM ROEM CHEMICAL CORPORATION	THIOPHANATE METHYL	FUNGIROEM 70 WP	700 g/Kg	WP	FUNGICIDE	4	561-107-3546	10/09/2018	SYSTEMIC	Strawberry	Powdery mildew
500-599	589	15	ROM ROEM CHEMICAL CORPORATION	THIOPHANATE METHYL	FUNGIROEM 70 WP	700 g/Kg	WP	FUNGICIDE	4	561-107-3546	10/09/2018	SYSTEMIC	Grapes	"Fruit rot, Powdery mildew, anthracnose"
500-599	589	16	ROM ROEM CHEMICAL CORPORATION	THIOPHANATE METHYL	FUNGIROEM 70 WP	700 g/Kg	WP	FUNGICIDE	4	561-107-3546	10/09/2018	SYSTEMIC	Orange	Scabs
500-599	589	17	ROM ROEM CHEMICAL CORPORATION	THIOPHANATE METHYL	FUNGIROEM 70 WP	700 g/Kg	WP	FUNGICIDE	4	561-107-3546	10/09/2018	SYSTEMIC	Citrus	Scabs
500-599	589	18	ROM ROEM CHEMICAL CORPORATION	THIOPHANATE METHYL	FUNGIROEM 70 WP	700 g/Kg	WP	FUNGICIDE	4	561-107-3546	10/09/2018	SYSTEMIC	Calamansi	Scabs
500-599	589	19	ROM ROEM CHEMICAL CORPORATION	THIOPHANATE METHYL	FUNGIROEM 70 WP	700 g/Kg	WP	FUNGICIDE	4	561-107-3546	10/09/2018	SYSTEMIC	Banana	Sigatoka disease
500-599	589	20	ROM ROEM CHEMICAL CORPORATION	THIOPHANATE METHYL	FUNGIROEM 70 WP	700 g/Kg	WP	FUNGICIDE	4	561-107-3546	10/09/2018	SYSTEMIC	Papaya	Powdery mildew
500-599	589	21	ALDIZ INCORPORATED	IMAZALIL	FUNGAFLOR 75 SP	750 g/Kg	SP	FUNGICIDE	2	002-203-0395	31/12/2022	-	Banana	Crown rot pathogens
500-599	589	22	ALDIZ INCORPORATED	IMAZALIL	FUNGAFLOR 50L	500 g/L	L	FUNGICIDE	2	002-203-0394	31/12/2019	-	Banana	Black Sigatoka /black leaf streak
500-599	589	23	"INTERNATIONAL VETERINARY &AGROCHEMICAL (IVA), INC."	BENOMYL	FUNDAZOL 50 WP	500 g/Kg	WP	FUNGICIDE	4	088-167-1639	21/05/2024	SYSTEMIC	Mungbeans	"Powdery mildew, cercospora leaf spot"
500-599	589	24	"INTERNATIONAL VETERINARY &AGROCHEMICAL (IVA), INC."	BENOMYL	FUNDAZOL 50 WP	500 g/Kg	WP	FUNGICIDE	4	088-167-1639	21/05/2024	SYSTEMIC	Beans	"Powdery mildew, cercospora leaf spot"
500-599	589	25	"INTERNATIONAL VETERINARY &AGROCHEMICAL (IVA), INC."	BENOMYL	FUNDAZOL 50 WP	500 g/Kg	WP	FUNGICIDE	4	088-167-1639	21/05/2024	SYSTEMIC	Cabbage	Cercospora leaf spot
500-599	589	26	"INTERNATIONAL VETERINARY &AGROCHEMICAL (IVA), INC."	BENOMYL	FUNDAZOL 50 WP	500 g/Kg	WP	FUNGICIDE	4	088-167-1639	21/05/2024	SYSTEMIC	Calamansi	Scab
500-599	589	27	"INTERNATIONAL VETERINARY &AGROCHEMICAL (IVA), INC."	BENOMYL	FUNDAZOL 50 WP	500 g/Kg	WP	FUNGICIDE	4	088-167-1639	21/05/2024	SYSTEMIC	Cucumber	Powdery mildew
500-599	589	28	"INTERNATIONAL VETERINARY &AGROCHEMICAL (IVA), INC."	BENOMYL	FUNDAZOL 50 WP	500 g/Kg	WP	FUNGICIDE	4	088-167-1639	21/05/2024	SYSTEMIC	Ginger	Cercospora leaf spot
500-599	590	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
500-599	590	1	"INTERNATIONAL VETERINARY &AGROCHEMICAL (IVA), INC."	BENOMYL	FUNDAZOL 50 WP	500 g/Kg	WP	FUNGICIDE	4	088-167-1639	21/05/2024	SYSTEMIC	Grapes	Powdery mildew
500-599	590	2	"INTERNATIONAL VETERINARY &AGROCHEMICAL (IVA), INC."	BENOMYL	FUNDAZOL 50 WP	500 g/Kg	WP	FUNGICIDE	4	088-167-1639	21/05/2024	SYSTEMIC	Mandarin	Scab
500-599	590	3	"INTERNATIONAL VETERINARY &AGROCHEMICAL (IVA), INC."	BENOMYL	FUNDAZOL 50 WP	500 g/Kg	WP	FUNGICIDE	4	088-167-1639	21/05/2024	SYSTEMIC	Mango	"Anthracnose, powdery mildew"
500-599	590	4	"INTERNATIONAL VETERINARY &AGROCHEMICAL (IVA), INC."	BENOMYL	FUNDAZOL 50 WP	500 g/Kg	WP	FUNGICIDE	4	088-167-1639	21/05/2024	SYSTEMIC	Melon	Powdery mildew
500-599	590	5	"INTERNATIONAL VETERINARY &AGROCHEMICAL (IVA), INC."	BENOMYL	FUNDAZOL 50 WP	500 g/Kg	WP	FUNGICIDE	4	088-167-1639	21/05/2024	SYSTEMIC	Orange	Scab
500-599	590	6	"INTERNATIONAL VETERINARY &AGROCHEMICAL (IVA), INC."	BENOMYL	FUNDAZOL 50 WP	500 g/Kg	WP	FUNGICIDE	4	088-167-1639	21/05/2024	SYSTEMIC	Papaya	Powdery mildew
500-599	590	7	"INTERNATIONAL VETERINARY &AGROCHEMICAL (IVA), INC."	BENOMYL	FUNDAZOL 50 WP	500 g/Kg	WP	FUNGICIDE	4	088-167-1639	21/05/2024	SYSTEMIC	Pepper	Cercospora leaf spot
500-599	590	8	"INTERNATIONAL VETERINARY &AGROCHEMICAL (IVA), INC."	BENOMYL	FUNDAZOL 50 WP	500 g/Kg	WP	FUNGICIDE	4	088-167-1639	21/05/2024	SYSTEMIC	Rice	"Blast, sheath blight"
500-599	590	9	"INTERNATIONAL VETERINARY &AGROCHEMICAL (IVA), INC."	BENOMYL	FUNDAZOL 50 WP	500 g/Kg	WP	FUNGICIDE	4	088-167-1639	21/05/2024	SYSTEMIC	Strawberry	Cercospora leaf spot
500-599	590	10	"INTERNATIONAL VETERINARY &AGROCHEMICAL (IVA), INC."	BENOMYL	FUNDAZOL 50 WP	500 g/Kg	WP	FUNGICIDE	4	088-167-1639	21/05/2024	SYSTEMIC	Tobacco	"Leaf mold, frog eye"
500-599	590	11	"INTERNATIONAL VETERINARY &AGROCHEMICAL (IVA), INC."	BENOMYL	FUNDAZOL 50 WP	500 g/Kg	WP	FUNGICIDE	4	088-167-1639	21/05/2024	SYSTEMIC	Banana	Black sigatoka
500-599	590	12	"GRAINTEC CHEMICAL CO., INC."	ALUMINUM PHOSPHIDE	FUMITOXIN	560 g/Kg	TAB	FUMIGANT	1	073-084-0483	31/12/2023	CONTACT	-	Stored product pest
500-599	590	13	"UPL PHILIPPINES, INC."	ALUMINUM PHOSPHIDE	FUMINO TABLET	560 g/Kg	TAB	FUMIGANT	1	562-084-4631	17/01/2022	CONTACT	-	As fumigant for the control of Stored product pest
500-599	590	14	"UPL PHILIPPINES, INC."	ALUMINUM PHOSPHIDE	FUMINO POWDER	560 g/Kg	TAB	FUMIGANT	1	562-084-4654	13/02/2022	CONTACT	-	As fumigant for the control of Stored product pest
500-599	590	15	SINOCHEM CROP PROTECTION (PHILS.) INC.	LAMBDACYHALOTHRIN+THIAMETHOXAM	FULLSTOP 247 ZC	106 g/L+141 g/L	ZC	INSECTICIDE	2	432-395-4917	02/09/2024	CONTACT/SYSTEMIC	Potato	"Whiteflies, aphids, thrips"
500-599	590	16	SINOCHEM CROP PROTECTION (PHILS.) INC.	LAMBDACYHALOTHRIN+THIAMETHOXAM	FULLSTOP 247 ZC	106 g/L+141 g/L	ZC	INSECTICIDE	2	432-395-4917	02/09/2024	CONTACT/SYSTEMIC	Stringbeans	"Green Leafhopper, aphids, mites"
500-599	590	17	SINOCHEM CROP PROTECTION (PHILS.) INC.	LAMBDACYHALOTHRIN+THIAMETHOXAM	FULLSTOP 247 ZC	106 g/L+141 g/L	ZC	INSECTICIDE	2	432-395-4917	02/09/2024	CONTACT/SYSTEMIC	Eggplant	"Whiteflies, green leafhopper, aphids"
500-599	590	18	SINOCHEM CROP PROTECTION (PHILS.) INC.	LAMBDACYHALOTHRIN+THIAMETHOXAM	FULLSTOP 247 ZC	106 g/L+141 g/L	ZC	INSECTICIDE	2	432-395-4917	02/09/2024	CONTACT/SYSTEMIC	Bittergourd	"Leafhoppers, thrips, aphids, fruitfly, cutworm"
500-599	590	19	SINOCHEM CROP PROTECTION (PHILS.) INC.	LAMBDACYHALOTHRIN+THIAMETHOXAM	FULLSTOP 247 ZC	106 g/L+141 g/L	ZC	INSECTICIDE	2	432-395-4917	02/09/2024	CONTACT/SYSTEMIC	Mango	"Leafhoppers, tipborers, capsid bug, fruitfly, cecid fly"
500-599	590	20	SINOCHEM CROP PROTECTION (PHILS.) INC.	LAMBDACYHALOTHRIN+THIAMETHOXAM	FULLSTOP 247 ZC	106 g/L+141 g/L	ZC	INSECTICIDE	2	432-395-4917	02/09/2024	CONTACT/SYSTEMIC	Corn	"Asiatic corn borer, cutworm, leafhopper, aphids, earworm"
500-599	590	21	SINOCHEM CROP PROTECTION (PHILS.) INC.	LAMBDACYHALOTHRIN+THIAMETHOXAM	FULLSTOP 247 ZC	106 g/L+141 g/L	ZC	INSECTICIDE	2	432-395-4917	02/09/2024	CONTACT/SYSTEMIC	Banana	Flower thrips
500-599	590	22	SINOCHEM CROP PROTECTION (PHILS.) INC.	LAMBDACYHALOTHRIN+THIAMETHOXAM	FULLSTOP 247 ZC	106 g/L+141 g/L	ZC	INSECTICIDE	2	432-395-4917	02/09/2024	CONTACT/SYSTEMIC	Rice	"Stemborer, leafhopper, rice bugs"
500-599	590	23	FULL GREEN AGRO CORPORATION	PROPICONAZOLE	FULLGREEN PROPICONAZOLE	256 g/L	EC	FUNGICIDE	3	475-178-2859	25/07/2017	SYSTEMIC	Banana	Black sigatoka
500-599	590	24	FULL GREEN AGRO CORPORATION	PROPICONAZOLE	FULLGREEN PROPICONAZOLE	256 g/L	EC	FUNGICIDE	3	475-178-2859	25/07/2017	SYSTEMIC	Pineapple	Butt rot
500-599	590	25	FULL GREEN AGRO CORPORATION	DIURON	FULLGREEN DIURON 80 SC	800 g/L	SC	HERBICIDE	4	475-027-3464	24/07/2018	SYSTEMIC	Citrus	Annual and Perennial broadleaves and grasses
500-599	590	26	FULL GREEN AGRO CORPORATION	DIURON	FULLGREEN DIURON 80 SC	800 g/L	SC	HERBICIDE	4	475-027-3464	24/07/2018	SYSTEMIC	Coffee	Annual and Perennial broadleaves and grasses
500-599	590	27	FULL GREEN AGRO CORPORATION	DIURON	FULLGREEN DIURON 80 SC	800 g/L	SC	HERBICIDE	4	475-027-3464	24/07/2018	SYSTEMIC	Cotton	Annual and Perennial broadleaves and grasses
500-599	590	28	FULL GREEN AGRO CORPORATION	DIURON	FULLGREEN DIURON 80 SC	800 g/L	SC	HERBICIDE	4	475-027-3464	24/07/2018	SYSTEMIC	Sugarcane	Annual and Perennial broadleaves and grasses
500-599	591	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
500-599	591	1	FULL GREEN AGRO CORPORATION	DIURON	FULLGREEN DIURON 80 SC	800 g/L	SC	HERBICIDE	4	475-027-3464	24/07/2018	SYSTEMIC	Pineapple	Annual and Perennial broadleaves and grasses
500-599	591	2	FULL GREEN AGRO CORPORATION	DIURON	FULLGREEN DIURON 80 SC	800 g/L	SC	HERBICIDE	4	475-027-3464	24/07/2018	SYSTEMIC	Non-crop land	Annual and Perennial broadleaves and grasses
500-599	591	3	FULL GREEN AGRO CORPORATION	MANCOZEB	FULLCLEAN 80 WP	800 g/kg	WP	FUNGICIDE	4	475-053-2870	27/07/2017		Potato	Early and late blight
500-599	591	4	FULL GREEN AGRO CORPORATION	MANCOZEB	FULLCLEAN 80 WP	800 g/kg	WP	FUNGICIDE	4	475-053-2870	27/07/2017		Cabbage	"Downy mildew, alternaria leaf spot"
500-599	591	5	FULL GREEN AGRO CORPORATION	MANCOZEB	FULLCLEAN 80 WP	800 g/kg	WP	FUNGICIDE	4	475-053-2870	27/07/2017		Cauliflower	"Downy mildew, alternaria leaf spot"
500-599	591	6	FULL GREEN AGRO CORPORATION	MANCOZEB	FULLCLEAN 80 WP	800 g/kg	WP	FUNGICIDE	4	475-053-2870	27/07/2017		Broccoli	"Downy mildew, alternaria leaf spot"
500-599	591	7	FULL GREEN AGRO CORPORATION	MANCOZEB	FULLCLEAN 80 WP	800 g/kg	WP	FUNGICIDE	4	475-053-2870	27/07/2017		Celery	Late blight
500-599	591	8	FULL GREEN AGRO CORPORATION	MANCOZEB	FULLCLEAN 80 WP	800 g/kg	WP	FUNGICIDE	4	475-053-2870	27/07/2017		Cucumber	"Downy mildew, Anthracnose, Scab"
500-599	591	9	FULL GREEN AGRO CORPORATION	MANCOZEB	FULLCLEAN 80 WP	800 g/kg	WP	FUNGICIDE	4	475-053-2870	27/07/2017		Squash	"Downy mildew, Anthracnose, Scab"
500-599	591	10	FULL GREEN AGRO CORPORATION	MANCOZEB	FULLCLEAN 80 WP	800 g/kg	WP	FUNGICIDE	4	475-053-2870	27/07/2017		Cotton	Damping oil
500-599	591	11	FULL GREEN AGRO CORPORATION	MANCOZEB	FULLCLEAN 80 WP	800 g/kg	WP	FUNGICIDE	4	475-053-2870	27/07/2017		lettuce	Downy mildew
500-599	591	12	FULL GREEN AGRO CORPORATION	MANCOZEB	FULLCLEAN 80 WP	800 g/kg	WP	FUNGICIDE	4	475-053-2870	27/07/2017		Beans	"Anthracnose, Downy mildew,  Rust"
500-599	591	13	FULL GREEN AGRO CORPORATION	MANCOZEB	FULLCLEAN 80 WP	800 g/kg	WP	FUNGICIDE	4	475-053-2870	27/07/2017		Peas	"Anthracnose, Downy mildew,  Rust"
500-599	591	14	FULL GREEN AGRO CORPORATION	MANCOZEB	FULLCLEAN 80 WP	800 g/kg	WP	FUNGICIDE	4	475-053-2870	27/07/2017		Mungo	"Anthracnose, Downy mildew,  Rust"
500-599	591	15	FULL GREEN AGRO CORPORATION	MANCOZEB	FULLCLEAN 80 WP	800 g/kg	WP	FUNGICIDE	4	475-053-2870	27/07/2017		Tomato	"Early and late blight, Anthracnose, Septoria leaf spot"
500-599	591	16	FULL GREEN AGRO CORPORATION	MANCOZEB	FULLCLEAN 80 WP	800 g/kg	WP	FUNGICIDE	4	475-053-2870	27/07/2017		Garlic	"Purple blotch, downy mildew, botrytis leaf blight"
500-599	591	17	FULL GREEN AGRO CORPORATION	MANCOZEB	FULLCLEAN 80 WP	800 g/kg	WP	FUNGICIDE	4	475-053-2870	27/07/2017		Onion	"Purple blotch, downy mildew, botrytis leaf blight"
500-599	591	18	FULL GREEN AGRO CORPORATION	MANCOZEB	FULLCLEAN 80 WP	800 g/kg	WP	FUNGICIDE	4	475-053-2870	27/07/2017		Pepper	Anthracnose
500-599	591	19	FULL GREEN AGRO CORPORATION	MANCOZEB	FULLCLEAN 80 WP	800 g/kg	WP	FUNGICIDE	4	475-053-2870	27/07/2017		Chili	Anthracnose
500-599	591	20	FULL GREEN AGRO CORPORATION	MANCOZEB	FULLCLEAN 80 WP	800 g/kg	WP	FUNGICIDE	4	475-053-2870	27/07/2017		Eggplant	"Blight, Anthracnose"
500-599	591	21	FULL GREEN AGRO CORPORATION	MANCOZEB	FULLCLEAN 80 WP	800 g/kg	WP	FUNGICIDE	4	475-053-2870	27/07/2017		Banana	"Sigatoka, Black leaf streak"
500-599	591	22	FULL GREEN AGRO CORPORATION	MANCOZEB	FULLCLEAN 80 WP	800 g/kg	WP	FUNGICIDE	4	475-053-2870	27/07/2017		Grapes	"Downy mildew, black rot"
500-599	591	23	FULL GREEN AGRO CORPORATION	MANCOZEB	FULLCLEAN 80 WP	800 g/kg	WP	FUNGICIDE	4	475-053-2870	27/07/2017		Mango	Anthracnose and Scab
500-599	591	24	FULL GREEN AGRO CORPORATION	MANCOZEB	FULLCLEAN 80 WP	800 g/kg	WP	FUNGICIDE	4	475-053-2870	27/07/2017		Papaya	Fruit rot
500-599	591	25	FULL GREEN AGRO CORPORATION	MANCOZEB	FULLCLEAN 80 WP	800 g/kg	WP	FUNGICIDE	4	475-053-2870	27/07/2017		Melon	"Downy mildew, Anthracnose, Scab"
